customer_unique_id,recency,frequency,monetary,first_order_date,last_order_date,customer_lifetime_days,days_since_first_purchase,orders_last_7_days,orders_last_30_days,orders_last_90_days,orders_last_180_days,monetary_last_30_days,monetary_last_90_days,avg_order_value,max_order_value,min_order_value,total_items,avg_items_per_order,total_unique_products,total_unique_categories,avg_review_score,min_review_score,low_review_ratio,avg_delivery_delay,max_delivery_delay,late_delivery_ratio,avg_installments,weekend_order_ratio,avg_days_between_orders,orders_per_month,spend_per_month,recency_ratio,purchase_acceleration,recent_spend_ratio,monetary_per_item,churn_label
04a24732681955f5daf4c435f5025743,93,1,115.89,"2017-07-16 20:05:12","2017-07-16 20:05:12",0,93,0,0,0,1,0.00,0.00,115.890000,115.89,115.89,1,1.0000,1,1,5.00000000,5.0000,0.00000,0.0000,0,0.00000,5.00000000,1.00000,NULL,1,115.89,NULL,0.00000,0.0000000,115.8900000,1
04a324a336173e546dab5835e0b287bc,109,1,68.63,"2017-06-30 15:08:23","2017-06-30 15:08:23",0,109,0,0,0,1,0.00,0.00,68.630000,68.63,68.63,1,1.0000,1,1,5.00000000,5.0000,0.00000,-14.0000,-14,0.00000,3.00000000,0.00000,NULL,1,68.63,NULL,0.00000,0.0000000,68.6300000,1
04a5a9b154c83e4b19258dcd0e4476ed,226,1,30.68,"2017-03-05 22:11:02","2017-03-05 22:11:02",0,226,0,0,0,0,0.00,0.00,30.680000,30.68,30.68,1,1.0000,1,1,5.00000000,5.0000,0.00000,-4.0000,-4,0.00000,1.00000000,1.00000,NULL,1,30.68,NULL,0.00000,0.0000000,30.6800000,1
04a710ba27c70647fb2a4ffc6fe48e43,26,1,77.57,"2017-09-21 20:05:02","2017-09-21 20:05:02",0,26,0,1,1,1,77.57,77.57,77.570000,77.57,77.57,1,1.0000,1,1,5.00000000,5.0000,0.00000,-14.0000,-14,0.00000,1.00000000,0.00000,NULL,1,77.57,NULL,1.00000,1.0000000,77.5700000,1
04a7c87b5ad765b927cea5414d2222d5,8,1,207.27,"2017-10-09 18:06:36","2017-10-09 18:06:36",0,8,0,1,1,1,207.27,207.27,207.270000,207.27,207.27,1,1.0000,1,1,4.00000000,4.0000,0.00000,-13.0000,-13,0.00000,1.00000000,0.00000,NULL,1,207.27,NULL,1.00000,1.0000000,207.2700000,1
04a9e1ddc969bb068f0cecd68c895cbf,62,1,104.37,"2017-08-16 09:08:26","2017-08-16 09:08:26",0,62,0,0,1,1,0.00,104.37,104.370000,104.37,104.37,1,1.0000,1,1,5.00000000,5.0000,0.00000,-18.0000,-18,0.00000,10.00000000,0.00000,NULL,1,104.37,NULL,0.00000,0.0000000,104.3700000,1
04b090bfb11c279aeffeec7b476aaa2c,161,1,103.37,"2017-05-09 09:28:56","2017-05-09 09:28:56",0,161,0,0,0,1,0.00,0.00,103.370000,103.37,103.37,1,1.0000,1,1,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,8.00000000,0.00000,NULL,1,103.37,NULL,0.00000,0.0000000,103.3700000,1
04b0c01cb1debde1573403fb50c5d915,271,1,49.72,"2017-01-19 10:17:29","2017-01-19 10:17:29",0,271,0,0,0,0,0.00,0.00,49.720000,49.72,49.72,1,1.0000,1,1,4.00000000,4.0000,0.00000,-30.0000,-30,0.00000,1.00000000,0.00000,NULL,1,49.72,NULL,0.00000,0.0000000,49.7200000,1
04b3b974dfe285ac9f2eb96a6a9cbb9c,137,1,504.30,"2017-06-02 15:12:18","2017-06-02 15:12:18",0,137,0,0,0,1,0.00,0.00,504.300000,504.30,504.30,1,1.0000,1,1,3.00000000,3.0000,0.00000,-8.0000,-8,0.00000,2.00000000,0.00000,NULL,1,504.30,NULL,0.00000,0.0000000,504.3000000,1
04b4f3b816ff05fcc63b8a88e1f65b63,141,1,126.81,"2017-05-29 10:11:28","2017-05-29 10:11:28",0,141,0,0,0,1,0.00,0.00,126.810000,126.81,126.81,1,1.0000,1,1,4.00000000,4.0000,0.00000,-19.0000,-19,0.00000,3.00000000,0.00000,NULL,1,126.81,NULL,0.00000,0.0000000,126.8100000,1
04b6b856b16a682a6906b6ff778f7479,34,1,43.00,"2017-09-13 20:36:57","2017-09-13 20:36:57",0,34,0,0,1,1,0.00,43.00,43.000000,43.00,43.00,1,1.0000,1,1,5.00000000,5.0000,0.00000,-6.0000,-6,0.00000,1.00000000,0.00000,NULL,1,43.00,NULL,0.00000,0.0000000,43.0000000,1
04b79f3df1e09f5a156db966f2edc852,179,1,77.84,"2017-04-21 17:17:28","2017-04-21 17:17:28",0,179,0,0,0,1,0.00,0.00,77.840000,77.84,77.84,1,1.0000,1,1,4.00000000,4.0000,0.00000,0.0000,0,0.00000,3.00000000,0.00000,NULL,1,77.84,NULL,0.00000,0.0000000,77.8400000,1
04b7afdeb5439d90a3e49335f2ca6aad,42,1,46.53,"2017-09-05 14:40:43","2017-09-05 14:40:43",0,42,0,0,1,1,0.00,46.53,46.530000,46.53,46.53,1,1.0000,1,1,4.00000000,4.0000,0.00000,-14.0000,-14,0.00000,1.00000000,0.00000,NULL,1,46.53,NULL,0.00000,0.0000000,46.5300000,1
04b82d7b6bea9cde35c9934ea1949c34,214,1,62.58,"2017-03-17 11:55:04","2017-03-17 11:55:04",0,214,0,0,0,0,0.00,0.00,62.580000,62.58,62.58,3,3.0000,1,1,4.00000000,4.0000,0.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,62.58,NULL,0.00000,0.0000000,20.8600000,1
04b9a14c0f0e107453338b7d85ea15e0,188,1,65.05,"2017-04-12 19:29:56","2017-04-12 19:29:56",0,188,0,0,0,0,0.00,0.00,65.050000,65.05,65.05,1,1.0000,1,1,5.00000000,5.0000,0.00000,-2.0000,-2,0.00000,1.00000000,0.00000,NULL,1,65.05,NULL,0.00000,0.0000000,65.0500000,1
04ba08bda026040bab8bd9895eed89ad,148,1,75.39,"2017-05-22 11:12:38","2017-05-22 11:12:38",0,148,0,0,0,1,0.00,0.00,75.390000,75.39,75.39,1,1.0000,1,1,5.00000000,5.0000,0.00000,-18.0000,-18,0.00000,1.00000000,0.00000,NULL,1,75.39,NULL,0.00000,0.0000000,75.3900000,1
04bc6bc8c31e8f72b6748a68f252ebf8,240,1,93.31,"2017-02-19 16:46:45","2017-02-19 16:46:45",0,240,0,0,0,0,0.00,0.00,93.310000,93.31,93.31,1,1.0000,1,1,4.00000000,4.0000,0.00000,-22.0000,-22,0.00000,4.00000000,1.00000,NULL,1,93.31,NULL,0.00000,0.0000000,93.3100000,1
04be33d0296a7f24f81925ea4ea346ae,221,1,273.62,"2017-03-10 16:59:14","2017-03-10 16:59:14",0,221,0,0,0,0,0.00,0.00,273.620000,273.62,273.62,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,1.00000000,0.00000,NULL,1,273.62,NULL,0.00000,0.0000000,273.6200000,1
04bed05e978ff1060d21db616afb7c18,234,1,86.18,"2017-02-25 21:15:46","2017-02-25 21:15:46",0,234,0,0,0,0,0.00,0.00,86.180000,86.18,86.18,1,1.0000,1,1,5.00000000,5.0000,0.00000,-18.0000,-18,0.00000,4.00000000,1.00000,NULL,1,86.18,NULL,0.00000,0.0000000,86.1800000,1
04c0fef9b7d165360bad6e3385e48125,104,1,77.32,"2017-07-05 13:24:56","2017-07-05 13:24:56",0,104,0,0,0,1,0.00,0.00,77.320000,77.32,77.32,1,1.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,77.32,NULL,0.00000,0.0000000,77.3200000,1
04c55667b44fae5f50ed71d40c633d09,132,1,34.75,"2017-06-07 20:11:31","2017-06-07 20:11:31",0,132,0,0,0,1,0.00,0.00,34.750000,34.75,34.75,1,1.0000,1,1,0.00000000,0.0000,1.00000,-14.0000,-14,0.00000,1.00000000,0.00000,NULL,1,34.75,NULL,0.00000,0.0000000,34.7500000,1
04c5e6911ae15e4dfb5606026781c908,142,1,156.64,"2017-05-28 20:41:16","2017-05-28 20:41:16",0,142,0,0,0,1,0.00,0.00,156.640000,156.64,156.64,1,1.0000,1,1,5.00000000,5.0000,0.00000,-21.0000,-21,0.00000,5.00000000,1.00000,NULL,1,156.64,NULL,0.00000,0.0000000,156.6400000,1
04c83639f720ad66ffb6b8ba9afca9d6,160,1,152.39,"2017-05-10 10:21:42","2017-05-10 10:21:42",0,160,0,0,0,1,0.00,0.00,152.390000,152.39,152.39,1,1.0000,1,1,4.00000000,4.0000,0.00000,-15.0000,-15,0.00000,2.00000000,0.00000,NULL,1,152.39,NULL,0.00000,0.0000000,152.3900000,1
04c99e7b04eaffcaadd21d464c081ff1,13,1,131.56,"2017-10-04 11:26:24","2017-10-04 11:26:24",0,13,0,1,1,1,131.56,131.56,131.560000,131.56,131.56,1,1.0000,1,1,4.00000000,4.0000,0.00000,-20.0000,-20,0.00000,2.00000000,0.00000,NULL,1,131.56,NULL,1.00000,1.0000000,131.5600000,1
04cb1b5f6bdf1f19791892baaf757495,60,1,36.85,"2017-08-18 09:01:49","2017-08-18 09:01:49",0,60,0,0,1,1,0.00,36.85,36.850000,36.85,36.85,1,1.0000,1,1,1.00000000,1.0000,1.00000,-17.0000,-17,0.00000,3.00000000,0.00000,NULL,1,36.85,NULL,0.00000,0.0000000,36.8500000,1
04cb655245e109fea6aa9cfd48f168ce,18,1,31.75,"2017-09-29 13:36:48","2017-09-29 13:36:48",0,18,0,1,1,1,31.75,31.75,31.750000,31.75,31.75,1,1.0000,1,1,5.00000000,5.0000,0.00000,-12.0000,-12,0.00000,1.00000000,0.00000,NULL,1,31.75,NULL,1.00000,1.0000000,31.7500000,1
04ccbcbbef2cab112c2b5e1589bdf9dd,165,1,105.95,"2017-05-05 20:33:28","2017-05-05 20:33:28",0,165,0,0,0,1,0.00,0.00,105.950000,105.95,105.95,1,1.0000,1,1,5.00000000,5.0000,0.00000,-14.0000,-14,0.00000,4.00000000,0.00000,NULL,1,105.95,NULL,0.00000,0.0000000,105.9500000,1
04d0e3bb47826531ca93b70f7f442923,176,1,32.52,"2017-04-24 10:25:35","2017-04-24 10:25:35",0,176,0,0,0,1,0.00,0.00,32.520000,32.52,32.52,1,1.0000,1,1,5.00000000,5.0000,0.00000,-2.0000,-2,0.00000,1.00000000,0.00000,NULL,1,32.52,NULL,0.00000,0.0000000,32.5200000,1
04d19063f4715806f2bbde7b090fb702,2,1,190.86,"2017-10-15 22:18:32","2017-10-15 22:18:32",0,2,1,1,1,1,190.86,190.86,190.860000,190.86,190.86,1,1.0000,1,1,5.00000000,5.0000,0.00000,-13.0000,-13,0.00000,5.00000000,1.00000,NULL,1,190.86,NULL,1.00000,1.0000000,190.8600000,1
04d3c2795b83634312bf3f86f41f7901,70,2,596.39,"2017-06-09 17:38:12","2017-08-08 20:46:53",60,130,0,0,1,2,0.00,76.65,298.195000,519.74,76.65,2,1.0000,2,2,3.00000000,1.0000,0.50000,-6.5000,2,0.50000,2.00000000,0.00000,60.00000,1.00000,298.1950000,1.16667,0.00000,0.0000000,298.1950000,1
04d6a473cfb43848488bee72c9eb28b5,223,1,161.05,"2017-03-08 19:29:04","2017-03-08 19:29:04",0,223,0,0,0,0,0.00,0.00,161.050000,161.05,161.05,1,1.0000,1,1,1.00000000,1.0000,1.00000,8.0000,8,1.00000,1.00000000,0.00000,NULL,1,161.05,NULL,0.00000,0.0000000,161.0500000,1
04d929d2e9cab47785a03ab681dfc62b,146,1,116.94,"2017-05-24 11:48:38","2017-05-24 11:48:38",0,146,0,0,0,1,0.00,0.00,116.940000,116.94,116.94,1,1.0000,1,1,5.00000000,5.0000,0.00000,-10.0000,-10,0.00000,5.00000000,0.00000,NULL,1,116.94,NULL,0.00000,0.0000000,116.9400000,1
04e01ceba008c9f51cb4e9eb876dfc6a,175,1,483.67,"2017-04-25 14:58:40","2017-04-25 14:58:40",0,175,0,0,0,1,0.00,0.00,483.670000,483.67,483.67,1,1.0000,1,1,5.00000000,5.0000,0.00000,-24.0000,-24,0.00000,5.00000000,0.00000,NULL,1,483.67,NULL,0.00000,0.0000000,483.6700000,1
04e495a3f45df8b41be2e934bbc16961,161,1,132.26,"2017-05-09 20:48:59","2017-05-09 20:48:59",0,161,0,0,0,1,0.00,0.00,132.260000,132.26,132.26,1,1.0000,1,1,3.00000000,3.0000,0.00000,-14.0000,-14,0.00000,3.00000000,0.00000,NULL,1,132.26,NULL,0.00000,0.0000000,132.2600000,0
04e5504bb1f294ad6f6c7f5157a24eb0,122,1,246.36,"2017-06-17 20:46:09","2017-06-17 20:46:09",0,122,0,0,0,1,0.00,0.00,246.360000,246.36,246.36,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,1.00000000,1.00000,NULL,1,246.36,NULL,0.00000,0.0000000,246.3600000,1
04e5a8efc73cc750a235284e801a2d28,173,1,24.96,"2017-04-27 21:30:31","2017-04-27 21:30:31",0,173,0,0,0,1,0.00,0.00,24.960000,24.96,24.96,1,1.0000,1,1,5.00000000,5.0000,0.00000,-21.0000,-21,0.00000,1.00000000,0.00000,NULL,1,24.96,NULL,0.00000,0.0000000,24.9600000,1
04e6136a14d4d23d0b5d79443b94225b,272,1,141.48,"2017-01-18 14:56:47","2017-01-18 14:56:47",0,272,0,0,0,0,0.00,0.00,141.480000,141.48,141.48,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,1.00000000,0.00000,NULL,1,141.48,NULL,0.00000,0.0000000,141.4800000,1
04e6e34e5ad54169544a7378223acdbe,56,1,461.77,"2017-08-22 15:18:18","2017-08-22 15:18:18",0,56,0,0,1,1,0.00,461.77,461.770000,461.77,461.77,1,1.0000,1,1,4.00000000,4.0000,0.00000,-17.0000,-17,0.00000,1.00000000,0.00000,NULL,1,461.77,NULL,0.00000,0.0000000,461.7700000,1
04e9d0d712ca6da77124d0ee12be1d6a,121,1,100.00,"2017-06-18 19:51:54","2017-06-18 19:51:54",0,121,0,0,0,1,0.00,0.00,100.000000,100.00,100.00,2,2.0000,2,2,2.00000000,2.0000,1.00000,-7.0000,-7,0.00000,1.00000000,1.00000,NULL,1,100.00,NULL,0.00000,0.0000000,50.0000000,1
04eb4e845e65d2c3ae9f85f2a0be5518,217,1,154.65,"2017-03-14 09:22:56","2017-03-14 09:22:56",0,217,0,0,0,0,0.00,0.00,154.650000,154.65,154.65,1,1.0000,1,1,4.00000000,4.0000,0.00000,-9.0000,-9,0.00000,1.00000000,0.00000,NULL,1,154.65,NULL,0.00000,0.0000000,154.6500000,1
04ed3786fa70d5e5c5da56dfc7cf45aa,3,1,60.75,"2017-10-14 20:30:30","2017-10-14 20:30:30",0,3,1,1,1,1,60.75,60.75,60.750000,60.75,60.75,1,1.0000,1,1,4.00000000,4.0000,0.00000,-8.0000,-8,0.00000,1.00000000,1.00000,NULL,1,60.75,NULL,1.00000,1.0000000,60.7500000,1
04ed62dc4fa17047b2d70df383dc1f4d,272,1,44.42,"2017-01-18 12:51:23","2017-01-18 12:51:23",0,272,0,0,0,0,0.00,0.00,44.420000,44.42,44.42,1,1.0000,1,1,5.00000000,5.0000,0.00000,-10.0000,-10,0.00000,4.00000000,0.00000,NULL,1,44.42,NULL,0.00000,0.0000000,44.4200000,1
04effeb71dfa28a5096368addc3994be,77,1,172.52,"2017-08-01 00:03:15","2017-08-01 00:03:15",0,77,0,0,1,1,0.00,172.52,172.520000,172.52,172.52,1,1.0000,1,1,3.00000000,3.0000,0.00000,-12.0000,-12,0.00000,3.00000000,0.00000,NULL,1,172.52,NULL,0.00000,0.0000000,172.5200000,1
04f1fd1b75385fd1c7b6de018e0c4ab3,152,1,804.33,"2017-05-18 23:25:09","2017-05-18 23:25:09",0,152,0,0,0,1,0.00,0.00,804.330000,804.33,804.33,1,1.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,8.00000000,0.00000,NULL,1,804.33,NULL,0.00000,0.0000000,804.3300000,1
04f6b73a950bfc7afab0cbf82fff47b1,49,1,418.55,"2017-08-29 11:04:16","2017-08-29 11:04:16",0,49,0,0,1,1,0.00,418.55,418.550000,418.55,418.55,5,5.0000,1,1,2.00000000,2.0000,1.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,418.55,NULL,0.00000,0.0000000,83.7100000,1
04f7df7bc1e973191b15f67fb1648d34,153,1,115.15,"2017-05-17 14:35:22","2017-05-17 14:35:22",0,153,0,0,0,1,0.00,0.00,115.150000,115.15,115.15,1,1.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,115.15,NULL,0.00000,0.0000000,115.1500000,1
04fb0069cb810108ed61f955f88da9df,220,1,105.83,"2017-03-11 15:04:29","2017-03-11 15:04:29",0,220,0,0,0,0,0.00,0.00,105.830000,105.83,105.83,1,1.0000,1,1,4.00000000,4.0000,0.00000,-17.0000,-17,0.00000,2.00000000,1.00000,NULL,1,105.83,NULL,0.00000,0.0000000,105.8300000,1
04fc5f7b626b7d8082d4a81ec33f8b83,15,1,82.73,"2017-10-02 17:59:25","2017-10-02 17:59:25",0,15,0,1,1,1,82.73,82.73,82.730000,82.73,82.73,1,1.0000,1,1,1.00000000,1.0000,1.00000,-14.0000,-14,0.00000,1.00000000,0.00000,NULL,1,82.73,NULL,1.00000,1.0000000,82.7300000,1
04fe4ed7afa55ab5fee4dc94ec7ef77f,102,1,186.37,"2017-07-07 11:51:03","2017-07-07 11:51:03",0,102,0,0,0,1,0.00,0.00,186.370000,186.37,186.37,1,1.0000,1,1,5.00000000,5.0000,0.00000,-18.0000,-18,0.00000,1.00000000,0.00000,NULL,1,186.37,NULL,0.00000,0.0000000,186.3700000,1
04ff6fa5671532494b7947c8c46f25f6,56,1,50.87,"2017-08-22 12:57:33","2017-08-22 12:57:33",0,56,0,0,1,1,0.00,50.87,50.870000,50.87,50.87,1,1.0000,1,1,5.00000000,5.0000,0.00000,-14.0000,-14,0.00000,1.00000000,0.00000,NULL,1,50.87,NULL,0.00000,0.0000000,50.8700000,1
0503aa9015de64a6655ea58bf32c6034,153,1,81.89,"2017-05-17 15:54:02","2017-05-17 15:54:02",0,153,0,0,0,1,0.00,0.00,81.890000,81.89,81.89,1,1.0000,1,1,1.00000000,1.0000,1.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,81.89,NULL,0.00000,0.0000000,81.8900000,1
050405d24e96aa9c9e77c2acdeb588a8,64,1,253.08,"2017-08-14 15:37:22","2017-08-14 15:37:22",0,64,0,0,1,1,0.00,253.08,253.080000,253.08,253.08,1,1.0000,1,1,1.00000000,1.0000,1.00000,-6.0000,-6,0.00000,1.00000000,0.00000,NULL,1,253.08,NULL,0.00000,0.0000000,253.0800000,1
05042944408edc1795465efe58536e4a,124,1,178.25,"2017-06-15 23:43:12","2017-06-15 23:43:12",0,124,0,0,0,1,0.00,0.00,178.250000,178.25,178.25,1,1.0000,1,1,4.00000000,4.0000,0.00000,-15.0000,-15,0.00000,6.00000000,0.00000,NULL,1,178.25,NULL,0.00000,0.0000000,178.2500000,1
050b06cf630edd6254091a964ad8880b,81,1,27.77,"2017-07-28 02:13:47","2017-07-28 02:13:47",0,81,0,0,1,1,0.00,27.77,27.770000,27.77,27.77,1,1.0000,1,1,5.00000000,5.0000,0.00000,-5.0000,-5,0.00000,1.00000000,0.00000,NULL,1,27.77,NULL,0.00000,0.0000000,27.7700000,1
05105abc98016eb044d450d5e60de1b2,70,1,65.17,"2017-08-08 11:24:19","2017-08-08 11:24:19",0,70,0,0,1,1,0.00,65.17,65.170000,65.17,65.17,1,1.0000,1,1,5.00000000,5.0000,0.00000,-12.0000,-12,0.00000,2.00000000,0.00000,NULL,1,65.17,NULL,0.00000,0.0000000,65.1700000,1
0512ef7a58b99718b43889612e947bce,6,1,77.57,"2017-10-11 13:27:06","2017-10-11 13:27:06",0,6,1,1,1,1,77.57,77.57,77.570000,77.57,77.57,1,1.0000,1,1,5.00000000,5.0000,0.00000,-9.0000,-9,0.00000,1.00000000,0.00000,NULL,1,77.57,NULL,1.00000,1.0000000,77.5700000,1
05138f0e74cada45353482fa3920defd,262,1,399.99,"2017-01-28 23:41:13","2017-01-28 23:41:13",0,262,0,0,0,0,0.00,0.00,399.990000,399.99,399.99,1,1.0000,1,1,3.00000000,3.0000,0.00000,-45.0000,-45,0.00000,7.00000000,1.00000,NULL,1,399.99,NULL,0.00000,0.0000000,399.9900000,1
051728482e7cf26b974f874001d4cc65,191,1,310.65,"2017-04-09 12:12:51","2017-04-09 12:12:51",0,191,0,0,0,0,0.00,0.00,310.650000,310.65,310.65,1,1.0000,1,1,3.00000000,3.0000,0.00000,3.0000,3,1.00000,8.00000000,1.00000,NULL,1,310.65,NULL,0.00000,0.0000000,310.6500000,1
0518f492a1f99b371aec1cbcf8da576e,109,1,83.20,"2017-06-30 18:57:54","2017-06-30 18:57:54",0,109,0,0,0,1,0.00,0.00,83.200000,83.20,83.20,1,1.0000,1,1,2.00000000,2.0000,1.00000,-12.0000,-12,0.00000,8.00000000,0.00000,NULL,1,83.20,NULL,0.00000,0.0000000,83.2000000,1
0519ff2bbd00936c93d0f5e4db794a71,68,1,55.10,"2017-08-10 22:11:07","2017-08-10 22:11:07",0,68,0,0,1,1,0.00,55.10,55.100000,55.10,55.10,1,1.0000,1,1,3.00000000,3.0000,0.00000,-10.0000,-10,0.00000,1.00000000,0.00000,NULL,1,55.10,NULL,0.00000,0.0000000,55.1000000,1
051bc94e9cd865806bba8eeefb336d0a,271,1,40.36,"2017-01-19 21:48:41","2017-01-19 21:48:41",0,271,0,0,0,0,0.00,0.00,40.360000,40.36,40.36,1,1.0000,1,1,1.00000000,1.0000,1.00000,-44.0000,-44,0.00000,1.00000000,0.00000,NULL,1,40.36,NULL,0.00000,0.0000000,40.3600000,1
051cb410e248720e71b4ef51ff5044db,273,1,60.46,"2017-01-17 14:50:19","2017-01-17 14:50:19",0,273,0,0,0,0,0.00,0.00,60.460000,60.46,60.46,1,1.0000,1,1,5.00000000,5.0000,0.00000,-28.0000,-28,0.00000,6.00000000,0.00000,NULL,1,60.46,NULL,0.00000,0.0000000,60.4600000,1
05205c3546aefb9ac9436fed99f92af1,166,1,219.89,"2017-05-04 09:48:47","2017-05-04 09:48:47",0,166,0,0,0,1,0.00,0.00,219.890000,219.89,219.89,1,1.0000,1,1,5.00000000,5.0000,0.00000,-19.0000,-19,0.00000,3.00000000,0.00000,NULL,1,219.89,NULL,0.00000,0.0000000,219.8900000,1
052806f8907d1163510946ecadd77427,78,1,46.62,"2017-07-31 18:29:24","2017-07-31 18:29:24",0,78,0,0,1,1,0.00,46.62,46.620000,46.62,46.62,1,1.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,46.62,NULL,0.00000,0.0000000,46.6200000,1
052862d82d6f60b7f189002fd598a135,29,1,87.73,"2017-09-18 22:36:33","2017-09-18 22:36:33",0,29,0,1,1,1,87.73,87.73,87.730000,87.73,87.73,1,1.0000,1,1,2.00000000,2.0000,1.00000,-10.0000,-10,0.00000,8.00000000,0.00000,NULL,1,87.73,NULL,1.00000,1.0000000,87.7300000,1
0528aa1ee576b1eb9edf5604789d316c,85,1,230.25,"2017-07-24 23:28:12","2017-07-24 23:28:12",0,85,0,0,1,1,0.00,230.25,230.250000,230.25,230.25,1,1.0000,1,1,1.00000000,1.0000,1.00000,9.0000,9,1.00000,4.00000000,0.00000,NULL,1,230.25,NULL,0.00000,0.0000000,230.2500000,1
052ad6288149460cb16d585299139e28,72,1,102.03,"2017-08-06 23:13:17","2017-08-06 23:13:17",0,72,0,0,1,1,0.00,102.03,102.030000,102.03,102.03,1,1.0000,1,1,5.00000000,5.0000,0.00000,-9.0000,-9,0.00000,1.00000000,1.00000,NULL,1,102.03,NULL,0.00000,0.0000000,102.0300000,1
052ecc20fc75531a24365017cccf4b44,186,1,975.44,"2017-04-14 15:57:14","2017-04-14 15:57:14",0,186,0,0,0,0,0.00,0.00,975.440000,975.44,975.44,1,1.0000,1,1,4.00000000,4.0000,0.00000,-15.0000,-15,0.00000,10.00000000,0.00000,NULL,1,975.44,NULL,0.00000,0.0000000,975.4400000,1
052ee9dccb43ae9d47e3181d468f73e8,210,1,113.18,"2017-03-21 23:46:01","2017-03-21 23:46:01",0,210,0,0,0,0,0.00,0.00,113.180000,113.18,113.18,1,1.0000,1,1,2.00000000,2.0000,1.00000,-6.0000,-6,0.00000,2.00000000,0.00000,NULL,1,113.18,NULL,0.00000,0.0000000,113.1800000,1
0532802259922375b79e84a63321ed5f,206,1,262.82,"2017-03-25 01:26:51","2017-03-25 01:26:51",0,206,0,0,0,0,0.00,0.00,262.820000,262.82,262.82,1,1.0000,1,1,4.00000000,4.0000,0.00000,-13.0000,-13,0.00000,1.00000000,1.00000,NULL,1,262.82,NULL,0.00000,0.0000000,262.8200000,1
0532d96f4f22a1fd1fb643c84f834fc0,1,1,67.59,"2017-10-16 10:38:08","2017-10-16 10:38:08",0,1,1,1,1,1,67.59,67.59,67.590000,67.59,67.59,1,1.0000,1,1,4.00000000,4.0000,0.00000,-10.0000,-10,0.00000,1.00000000,0.00000,NULL,1,67.59,NULL,1.00000,1.0000000,67.5900000,1
053b7090271ed4dacbfe0afd6382bbab,19,2,115.49,"2017-07-31 22:17:36","2017-09-28 23:13:40",59,78,0,1,2,2,26.17,115.49,57.745000,89.32,26.17,5,2.5000,2,2,4.50000000,4.0000,0.00000,-12.0000,-9,0.00000,3.00000000,0.00000,59.00000,1.01695,58.7237288,0.32203,0.50000,0.2265997,23.0980000,1
053e4f362dde6cbd1493b735fd3282ec,30,1,72.66,"2017-09-17 15:12:17","2017-09-17 15:12:17",0,30,0,0,1,1,0.00,72.66,72.660000,72.66,72.66,1,1.0000,1,1,4.00000000,4.0000,0.00000,-10.0000,-10,0.00000,4.00000000,1.00000,NULL,1,72.66,NULL,0.00000,0.0000000,72.6600000,1
053f7850c3ffd9726cff61c7e42af797,110,2,61.54,"2017-06-29 21:22:46","2017-06-29 21:22:47",0,110,0,0,0,2,0.00,0.00,30.770000,31.27,30.27,2,1.0000,2,2,2.00000000,1.0000,0.50000,-8.0000,-8,0.00000,1.00000000,0.00000,0.00000,2,61.54,NULL,0.00000,0.0000000,30.7700000,1
05419d806a7acd2b01320e4909a933e8,5,1,55.17,"2017-10-12 12:08:21","2017-10-12 12:08:21",0,5,1,1,1,1,55.17,55.17,55.170000,55.17,55.17,1,1.0000,1,1,5.00000000,5.0000,0.00000,-4.0000,-4,0.00000,1.00000000,0.00000,NULL,1,55.17,NULL,1.00000,1.0000000,55.1700000,1
05453ef86290884066d89d2ec2dcd0a2,255,1,121.05,"2017-02-04 19:06:04","2017-02-04 19:06:04",0,255,0,0,0,0,0.00,0.00,121.050000,121.05,121.05,1,1.0000,1,1,2.00000000,2.0000,1.00000,-7.0000,-7,0.00000,4.00000000,1.00000,NULL,1,121.05,NULL,0.00000,0.0000000,121.0500000,1
0545ab6349de18e6a015b68c6eb2a377,193,1,107.05,"2017-04-07 19:33:15","2017-04-07 19:33:15",0,193,0,0,0,0,0.00,0.00,107.050000,107.05,107.05,1,1.0000,1,0,1.00000000,1.0000,1.00000,3.0000,3,1.00000,3.00000000,0.00000,NULL,1,107.05,NULL,0.00000,0.0000000,107.0500000,1
054879b43627b75d362af54f71b69843,41,1,108.20,"2017-09-06 21:34:22","2017-09-06 21:34:22",0,41,0,0,1,1,0.00,108.20,108.200000,108.20,108.20,2,2.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,108.20,NULL,0.00000,0.0000000,54.1000000,1
